,x,y
0,0.0,-0.09014014113235991
1,1.5463118146510304,-0.09014014113235991
2,3.092623629302061,-0.09014014113235991
3,4.638935443953091,-0.09014014113235991
4,6.185247258604122,-0.09014014113235991
5,7.731559073255152,-0.09014014113235991
6,9.277870887906182,-0.09014014113235991
7,10.824182702557213,-0.09014014113235991
8,12.370494517208243,-0.09014014113235991
9,13.916806331859274,-0.09014014113235991
10,15.463118146510304,-0.09014014113235991
11,17.009429961161334,-0.09014014113235991
12,18.555741775812365,-0.09014014113235991
13,20.102053590463395,-0.09014014113235991
14,21.648365405114426,-0.09014014113235991
15,23.194677219765456,-0.07625397140012323
16,24.740989034416486,-0.04848163193564987
17,26.287300849067517,-0.00682312273893982
18,27.833612663718547,0.048721556190006905
19,29.379924478369578,0.11815240485119033
20,30.926236293020608,0.19691617105080914
21,32.47254810767164,0.27567993725042794
22,34.018859922322676,0.3544437034500467
23,35.56517173697371,0.4332074696496655
24,37.111483551624744,0.5119712358492843
25,38.65779536627578,0.5907350020489031
26,40.20410718092681,0.6694987682485218
27,41.750418995577846,0.7482625344481406
28,43.29673081022888,0.8270263006477594
29,44.843042624879914,0.9057900668473782
30,46.38935443953095,0.984553833046997
31,47.93566625418198,1.0633175992466157
32,49.481978068833016,1.1420813654462345
33,51.02828988348405,1.2208451316458533
34,52.57460169813508,1.299608897845472
35,54.12091351278612,1.3783726640450908
36,55.66722532743715,1.4571364302447096
37,57.213537142088185,1.5359001964443284
38,58.75984895673922,1.6146639626439472
39,60.30616077139025,1.693427728843566
40,61.85247258604129,1.7721914950431847
41,63.39878440069232,1.8509552612428035
42,64.94509621534336,1.9297190274424223
43,66.49140802999439,2.0084827936420413
44,68.03771984464542,2.08724655984166
45,69.58403165929646,2.166010326041279
46,71.13034347394749,2.2447740922408976
47,72.67665528859852,2.3235378584405164
48,74.22296710324956,2.402301624640135
49,75.76927891790059,2.481065390839754
50,77.31559073255163,2.5598291570393727
51,78.86190254720266,2.6385929232389915
52,80.4082143618537,2.7173566894386103
53,81.95452617650473,2.796120455638229
54,83.50083799115576,2.874884221837848
55,85.0471498058068,2.9536479880374666
56,86.59346162045783,3.0324117542370854
57,88.13977343510886,3.111175520436704
58,89.6860852497599,3.189939286636323
59,91.23239706441093,3.2687030528359418
60,92.77870887906197,3.3474668190355605
61,94.325020693713,3.4262305852351793
62,95.87133250836403,3.4911081817025615
63,97.41764432301507,3.5420996084377068
64,98.9639561376661,3.5792048654406154
65,100.51026795231714,3.6024239527112876
66,102.05657976696817,3.611756870249723
67,103.6028915816192,3.611756870249723
68,105.14920339627024,3.611756870249723
69,106.69551521092127,3.611756870249723
70,108.2418270255723,3.611756870249723
71,109.78813884022334,3.611756870249723
72,111.33445065487437,3.611756870249723
73,112.88076246952541,3.611756870249723
74,114.42707428417644,3.611756870249723
75,115.97338609882748,3.611756870249723
76,117.51969791347851,3.611756870249723
77,119.06600972812954,3.611756870249723
78,120.61232154278058,3.611756870249723
79,122.15863335743161,3.611756870249723
80,123.70494517208265,3.611756870249723
81,125.25125698673368,3.611756870249723
82,126.79756880138471,3.611756870249723
83,128.34388061603573,3.611756870249723
84,129.89019243068677,3.611756870249723
85,131.4365042453378,3.611756870249723
86,132.98281605998883,3.611756870249723
